"","county1","county2","year","num.shared","incidence","date","inf.counties","uninf.counties","touching"
"25409","Oxford-Maine","Clearfield-Pennsylvania",2010,1,0,2010-01-01,392,6351,0
"25410","Oxford-Maine","Clearfield-Pennsylvania",2008,1,0,2008-01-01,110,6471,0
"25411","Oxford-Maine","Clearfield-Pennsylvania",2015,1,0,2015-01-01,760,6561,0
"25412","Oxford-Maine","Clearfield-Pennsylvania",2014,1,0,2014-01-01,760,6531,0
"25413","Oxford-Maine","Clearfield-Pennsylvania",2013,1,0,2013-01-01,730,6505,0
"25414","Oxford-Maine","Clearfield-Pennsylvania",2006,1,0,2006-01-01,0,6561,0
"25415","Oxford-Maine","Clearfield-Pennsylvania",2012,1,0,2012-01-01,674,6351,0
"25416","Oxford-Maine","Clearfield-Pennsylvania",2017,1,0,2017-01-01,760,6561,0
"25417","Oxford-Maine","Essex-New York",2017,1,0,2017-01-01,760,6561,0
"25418","Oxford-Maine","Essex-New York",2018,1,0,2018-01-01,760,6561,0
"25419","Oxford-Maine","Essex-New York",2015,1,0,2015-01-01,760,6561,0
"25420","Oxford-Maine","Essex-New York",2008,1,0,2008-01-01,110,6471,0
"25421","Oxford-Maine","Essex-New York",2006,1,0,2006-01-01,0,6561,0
"25422","Oxford-Maine","Essex-New York",2007,1,0,2007-01-01,20,6541,0
"25423","Oxford-Maine","Essex-New York",2013,1,0,2013-01-01,730,6505,0
"25424","Oxford-Maine","Essex-New York",2014,1,0,2014-01-01,760,6531,0
"25425","Oxford-Maine","Essex-New York",2009,1,0,2009-01-01,182,6489,0
"25426","Oxford-Maine","Essex-New York",2012,1,0,2012-01-01,674,6351,0
"25427","Oxford-Maine","Essex-New York",2010,1,0,2010-01-01,392,6351,0
"25428","Oxford-Maine","Essex-New York",2011,1,0,2011-01-01,464,6489,0
"25429","Oxford-Maine","Fairfield-Connecticut",2018,1,0,2018-01-01,760,6561,0
"25430","Oxford-Maine","Fairfield-Connecticut",2007,1,0,2007-01-01,20,6541,0
"25431","Oxford-Maine","Fairfield-Connecticut",2014,1,0,2014-01-01,760,6531,0
"25432","Oxford-Maine","Fairfield-Connecticut",2006,1,0,2006-01-01,0,6561,0
"25433","Oxford-Maine","Fairfield-Connecticut",2017,1,0,2017-01-01,760,6561,0
"25434","Oxford-Maine","Fairfield-Connecticut",2008,1,0,2008-01-01,110,6471,0
"25435","Oxford-Maine","Fairfield-Connecticut",2009,1,0,2009-01-01,182,6489,0
"25436","Oxford-Maine","Fairfield-Connecticut",2015,1,0,2015-01-01,760,6561,0
"25437","Oxford-Maine","Fairfield-Connecticut",2013,1,0,2013-01-01,730,6505,0
"25438","Oxford-Maine","Fairfield-Connecticut",2012,1,0,2012-01-01,674,6351,0
"25439","Oxford-Maine","Fairfield-Connecticut",2011,1,0,2011-01-01,464,6489,0
"25440","Oxford-Maine","Fairfield-Connecticut",2010,1,1,2010-01-01,392,6351,0
"25441","Oxford-Maine","Franklin-Massachusetts",2012,1,0,2012-01-01,674,6351,0
"25442","Oxford-Maine","Franklin-Massachusetts",2009,1,0,2009-01-01,182,6489,0
"25443","Oxford-Maine","Franklin-Massachusetts",2013,1,0,2013-01-01,730,6505,0
"25444","Oxford-Maine","Franklin-Massachusetts",2008,1,0,2008-01-01,110,6471,0
"25445","Oxford-Maine","Franklin-Massachusetts",2010,1,0,2010-01-01,392,6351,0
"25446","Oxford-Maine","Franklin-Massachusetts",2018,1,0,2018-01-01,760,6561,0
"25447","Oxford-Maine","Franklin-Massachusetts",2011,1,0,2011-01-01,464,6489,0
"25448","Oxford-Maine","Franklin-Massachusetts",2007,1,0,2007-01-01,20,6541,0
"25449","Oxford-Maine","Franklin-Massachusetts",2014,1,0,2014-01-01,760,6531,0
"25450","Oxford-Maine","Franklin-Massachusetts",2017,1,0,2017-01-01,760,6561,0
"25451","Oxford-Maine","Franklin-Massachusetts",2015,1,0,2015-01-01,760,6561,0
"25452","Oxford-Maine","Franklin-Massachusetts",2006,1,0,2006-01-01,0,6561,0
"25453","Oxford-Maine","Haliburton County-Ontario",2018,1,0,2018-01-01,760,6561,0
"25454","Oxford-Maine","Haliburton County-Ontario",2009,1,0,2009-01-01,182,6489,0
"25455","Oxford-Maine","Haliburton County-Ontario",2006,1,0,2006-01-01,0,6561,0
"25456","Oxford-Maine","Haliburton County-Ontario",2014,1,0,2014-01-01,760,6531,0
"25457","Oxford-Maine","Haliburton County-Ontario",2010,1,1,2010-01-01,392,6351,0
"25458","Oxford-Maine","Haliburton County-Ontario",2007,1,0,2007-01-01,20,6541,0
"25459","Oxford-Maine","Haliburton County-Ontario",2011,1,0,2011-01-01,464,6489,0
"25460","Oxford-Maine","Haliburton County-Ontario",2013,1,0,2013-01-01,730,6505,0
"25461","Oxford-Maine","Haliburton County-Ontario",2012,1,0,2012-01-01,674,6351,0
"25462","Oxford-Maine","Haliburton County-Ontario",2015,1,0,2015-01-01,760,6561,0
"25463","Oxford-Maine","Haliburton County-Ontario",2008,1,0,2008-01-01,110,6471,0
"25464","Oxford-Maine","Haliburton County-Ontario",2017,1,0,2017-01-01,760,6561,0
"25465","Oxford-Maine","Halton Regional Municipality-Ontario",2013,1,0,2013-01-01,730,6505,0
"25466","Oxford-Maine","Halton Regional Municipality-Ontario",2006,1,0,2006-01-01,0,6561,0
"25467","Oxford-Maine","Halton Regional Municipality-Ontario",2015,1,0,2015-01-01,760,6561,0
"25468","Oxford-Maine","Halton Regional Municipality-Ontario",2018,1,0,2018-01-01,760,6561,0
"25469","Oxford-Maine","Halton Regional Municipality-Ontario",2009,1,0,2009-01-01,182,6489,0
"25470","Oxford-Maine","Halton Regional Municipality-Ontario",2014,1,0,2014-01-01,760,6531,0
"25471","Oxford-Maine","Halton Regional Municipality-Ontario",2012,1,0,2012-01-01,674,6351,0
"25472","Oxford-Maine","Halton Regional Municipality-Ontario",2017,1,0,2017-01-01,760,6561,0
"25473","Oxford-Maine","Halton Regional Municipality-Ontario",2011,1,0,2011-01-01,464,6489,0
"25474","Oxford-Maine","Halton Regional Municipality-Ontario",2010,1,1,2010-01-01,392,6351,0
"25475","Oxford-Maine","Halton Regional Municipality-Ontario",2007,1,0,2007-01-01,20,6541,0
"25476","Oxford-Maine","Halton Regional Municipality-Ontario",2008,1,0,2008-01-01,110,6471,0
"25477","Oxford-Maine","Hancock-Tennessee",2010,1,0,2010-01-01,392,6351,0
"25478","Oxford-Maine","Hancock-Tennessee",2009,1,0,2009-01-01,182,6489,0
"25479","Oxford-Maine","Hancock-Tennessee",2008,1,0,2008-01-01,110,6471,0
"25480","Oxford-Maine","Hancock-Tennessee",2014,1,0,2014-01-01,760,6531,0
"25481","Oxford-Maine","Hancock-Tennessee",2015,1,0,2015-01-01,760,6561,0
"25482","Oxford-Maine","Hancock-Tennessee",2007,1,0,2007-01-01,20,6541,0
"25483","Oxford-Maine","Hancock-Tennessee",2012,1,0,2012-01-01,674,6351,0
"25484","Oxford-Maine","Hancock-Tennessee",2017,1,0,2017-01-01,760,6561,0
"25485","Oxford-Maine","Hancock-Tennessee",2011,1,0,2011-01-01,464,6489,0
"25486","Oxford-Maine","Hancock-Tennessee",2018,1,0,2018-01-01,760,6561,0
"25487","Oxford-Maine","Hancock-Tennessee",2013,1,0,2013-01-01,730,6505,0
"25488","Oxford-Maine","Hancock-Tennessee",2006,1,0,2006-01-01,0,6561,0
"25489","Oxford-Maine","Hart-Kentucky",2018,1,0,2018-01-01,760,6561,0
"25490","Oxford-Maine","Hart-Kentucky",2012,1,0,2012-01-01,674,6351,0
"25491","Oxford-Maine","Hart-Kentucky",2015,1,0,2015-01-01,760,6561,0
"25492","Oxford-Maine","Hart-Kentucky",2013,1,0,2013-01-01,730,6505,0
"25493","Oxford-Maine","Hart-Kentucky",2009,1,0,2009-01-01,182,6489,0
"25494","Oxford-Maine","Hart-Kentucky",2014,1,0,2014-01-01,760,6531,0
"25495","Oxford-Maine","Hart-Kentucky",2011,1,0,2011-01-01,464,6489,0
"25496","Oxford-Maine","Hart-Kentucky",2008,1,0,2008-01-01,110,6471,0
"25497","Oxford-Maine","Hart-Kentucky",2006,1,0,2006-01-01,0,6561,0
"25498","Oxford-Maine","Hart-Kentucky",2010,1,0,2010-01-01,392,6351,0
"25499","Oxford-Maine","Hart-Kentucky",2017,1,0,2017-01-01,760,6561,0
"25500","Oxford-Maine","Hart-Kentucky",2007,1,0,2007-01-01,20,6541,0
"25501","Oxford-Maine","Houghton-Michigan",2018,1,0,2018-01-01,760,6561,0
"25502","Oxford-Maine","Houghton-Michigan",2006,1,0,2006-01-01,0,6561,0
"25503","Oxford-Maine","Houghton-Michigan",2013,1,0,2013-01-01,730,6505,0
"25504","Oxford-Maine","Houghton-Michigan",2008,1,0,2008-01-01,110,6471,0
"25505","Oxford-Maine","Houghton-Michigan",2011,1,0,2011-01-01,464,6489,0
"25506","Oxford-Maine","Houghton-Michigan",2015,1,0,2015-01-01,760,6561,0
"25507","Oxford-Maine","Houghton-Michigan",2009,1,0,2009-01-01,182,6489,0
"25508","Oxford-Maine","Houghton-Michigan",2017,1,0,2017-01-01,760,6561,0
"25509","Oxford-Maine","Houghton-Michigan",2014,1,0,2014-01-01,760,6531,0
"25510","Oxford-Maine","Houghton-Michigan",2007,1,0,2007-01-01,20,6541,0
"25511","Oxford-Maine","Houghton-Michigan",2012,1,0,2012-01-01,674,6351,0
"25512","Oxford-Maine","Houghton-Michigan",2010,1,0,2010-01-01,392,6351,0
"25513","Oxford-Maine","Inverness County-Nova Scotia",2007,1,0,2007-01-01,20,6541,0
"25514","Oxford-Maine","Inverness County-Nova Scotia",2017,1,0,2017-01-01,760,6561,0
"25515","Oxford-Maine","Inverness County-Nova Scotia",2013,1,0,2013-01-01,730,6505,0
"25516","Oxford-Maine","Inverness County-Nova Scotia",2008,1,0,2008-01-01,110,6471,0
"25517","Oxford-Maine","Inverness County-Nova Scotia",2010,1,0,2010-01-01,392,6351,0
"25518","Oxford-Maine","Inverness County-Nova Scotia",2015,1,0,2015-01-01,760,6561,0
"25519","Oxford-Maine","Inverness County-Nova Scotia",2011,1,0,2011-01-01,464,6489,0
"25520","Oxford-Maine","Inverness County-Nova Scotia",2014,1,0,2014-01-01,760,6531,0
"25521","Oxford-Maine","Inverness County-Nova Scotia",2018,1,0,2018-01-01,760,6561,0
"25522","Oxford-Maine","Inverness County-Nova Scotia",2009,1,0,2009-01-01,182,6489,0
"25523","Oxford-Maine","Inverness County-Nova Scotia",2006,1,0,2006-01-01,0,6561,0
"25524","Oxford-Maine","Inverness County-Nova Scotia",2012,1,0,2012-01-01,674,6351,0
"25525","Oxford-Maine","Kings County-Nova Scotia",2007,1,0,2007-01-01,20,6541,0
"25526","Oxford-Maine","Kings County-Nova Scotia",2011,1,0,2011-01-01,464,6489,0
"25527","Oxford-Maine","Kings County-Nova Scotia",2014,1,0,2014-01-01,760,6531,0
"25528","Oxford-Maine","Kings County-Nova Scotia",2012,1,0,2012-01-01,674,6351,0
"25529","Oxford-Maine","Kings County-Nova Scotia",2009,1,0,2009-01-01,182,6489,0
"25530","Oxford-Maine","Kings County-Nova Scotia",2017,1,0,2017-01-01,760,6561,0
"25531","Oxford-Maine","Kings County-Nova Scotia",2013,1,0,2013-01-01,730,6505,0
"25532","Oxford-Maine","Kings County-Nova Scotia",2010,1,1,2010-01-01,392,6351,0
"25533","Oxford-Maine","Kings County-Nova Scotia",2018,1,0,2018-01-01,760,6561,0
"25534","Oxford-Maine","Kings County-Nova Scotia",2008,1,0,2008-01-01,110,6471,0
"25535","Oxford-Maine","Kings County-Nova Scotia",2015,1,0,2015-01-01,760,6561,0
"25536","Oxford-Maine","Kings County-Nova Scotia",2006,1,0,2006-01-01,0,6561,0
"25537","Oxford-Maine","Lewis-Tennessee",2017,1,0,2017-01-01,760,6561,0
"25538","Oxford-Maine","Lewis-Tennessee",2008,1,0,2008-01-01,110,6471,0
"25539","Oxford-Maine","Lewis-Tennessee",2009,1,0,2009-01-01,182,6489,0
"25540","Oxford-Maine","Lewis-Tennessee",2013,1,0,2013-01-01,730,6505,0
"25541","Oxford-Maine","Lewis-Tennessee",2011,1,0,2011-01-01,464,6489,0
"25542","Oxford-Maine","Lewis-Tennessee",2006,1,0,2006-01-01,0,6561,0
"25543","Oxford-Maine","Lewis-Tennessee",2010,1,0,2010-01-01,392,6351,0
"25544","Oxford-Maine","Lewis-Tennessee",2012,1,0,2012-01-01,674,6351,0
"25545","Oxford-Maine","Lewis-Tennessee",2018,1,0,2018-01-01,760,6561,0
"25546","Oxford-Maine","Lewis-Tennessee",2014,1,0,2014-01-01,760,6531,0
"25547","Oxford-Maine","Lewis-Tennessee",2007,1,0,2007-01-01,20,6541,0
"25548","Oxford-Maine","Lewis-Tennessee",2015,1,0,2015-01-01,760,6561,0
"25549","Oxford-Maine","Luzerne-Pennsylvania",2011,1,0,2011-01-01,464,6489,0
"25550","Oxford-Maine","Luzerne-Pennsylvania",2008,1,0,2008-01-01,110,6471,0
"25551","Oxford-Maine","Luzerne-Pennsylvania",2015,1,0,2015-01-01,760,6561,0
"25552","Oxford-Maine","Luzerne-Pennsylvania",2009,1,0,2009-01-01,182,6489,0
"25553","Oxford-Maine","Luzerne-Pennsylvania",2006,1,0,2006-01-01,0,6561,0
"25554","Oxford-Maine","Luzerne-Pennsylvania",2007,1,0,2007-01-01,20,6541,0
"25555","Oxford-Maine","Luzerne-Pennsylvania",2012,1,0,2012-01-01,674,6351,0
"25556","Oxford-Maine","Luzerne-Pennsylvania",2013,1,0,2013-01-01,730,6505,0
"25557","Oxford-Maine","Luzerne-Pennsylvania",2010,1,0,2010-01-01,392,6351,0
"25558","Oxford-Maine","Luzerne-Pennsylvania",2018,1,0,2018-01-01,760,6561,0
"25559","Oxford-Maine","Luzerne-Pennsylvania",2014,1,0,2014-01-01,760,6531,0
"25560","Oxford-Maine","Luzerne-Pennsylvania",2017,1,0,2017-01-01,760,6561,0
"25561","Oxford-Maine","Marquette-Michigan",2011,1,0,2011-01-01,464,6489,0
"25562","Oxford-Maine","Marquette-Michigan",2007,1,0,2007-01-01,20,6541,0
"25563","Oxford-Maine","Marquette-Michigan",2018,1,0,2018-01-01,760,6561,0
"25564","Oxford-Maine","Marquette-Michigan",2017,1,0,2017-01-01,760,6561,0
"25565","Oxford-Maine","Marquette-Michigan",2008,1,0,2008-01-01,110,6471,0
"25566","Oxford-Maine","Marquette-Michigan",2015,1,0,2015-01-01,760,6561,0
"25567","Oxford-Maine","Marquette-Michigan",2013,1,0,2013-01-01,730,6505,0
"25568","Oxford-Maine","Marquette-Michigan",2010,1,0,2010-01-01,392,6351,0
"25569","Oxford-Maine","Marquette-Michigan",2012,1,0,2012-01-01,674,6351,0
"25570","Oxford-Maine","Marquette-Michigan",2006,1,0,2006-01-01,0,6561,0
"25571","Oxford-Maine","Marquette-Michigan",2009,1,0,2009-01-01,182,6489,0
"25572","Oxford-Maine","Marquette-Michigan",2014,1,0,2014-01-01,760,6531,0
"25573","Oxford-Maine","Nipissing District (Part 1 Of)-Ontario",2014,1,0,2014-01-01,760,6531,0
"25574","Oxford-Maine","Nipissing District (Part 1 Of)-Ontario",2011,1,0,2011-01-01,464,6489,0
"25575","Oxford-Maine","Nipissing District (Part 1 Of)-Ontario",2010,1,1,2010-01-01,392,6351,0
"25576","Oxford-Maine","Nipissing District (Part 1 Of)-Ontario",2006,1,0,2006-01-01,0,6561,0
"25577","Oxford-Maine","Nipissing District (Part 1 Of)-Ontario",2012,1,0,2012-01-01,674,6351,0
"25578","Oxford-Maine","Nipissing District (Part 1 Of)-Ontario",2009,1,0,2009-01-01,182,6489,0
"25579","Oxford-Maine","Nipissing District (Part 1 Of)-Ontario",2018,1,0,2018-01-01,760,6561,0
"25580","Oxford-Maine","Nipissing District (Part 1 Of)-Ontario",2007,1,0,2007-01-01,20,6541,0
"25581","Oxford-Maine","Nipissing District (Part 1 Of)-Ontario",2015,1,0,2015-01-01,760,6561,0
"25582","Oxford-Maine","Nipissing District (Part 1 Of)-Ontario",2017,1,0,2017-01-01,760,6561,0
"25583","Oxford-Maine","Nipissing District (Part 1 Of)-Ontario",2013,1,0,2013-01-01,730,6505,0
"25584","Oxford-Maine","Nipissing District (Part 1 Of)-Ontario",2008,1,0,2008-01-01,110,6471,0
"25585","Oxford-Maine","Ontonagon-Michigan",2007,1,0,2007-01-01,20,6541,0
"25586","Oxford-Maine","Ontonagon-Michigan",2009,1,0,2009-01-01,182,6489,0
"25587","Oxford-Maine","Ontonagon-Michigan",2013,1,0,2013-01-01,730,6505,0
"25588","Oxford-Maine","Ontonagon-Michigan",2017,1,0,2017-01-01,760,6561,0
"25589","Oxford-Maine","Ontonagon-Michigan",2006,1,0,2006-01-01,0,6561,0
"25590","Oxford-Maine","Ontonagon-Michigan",2012,1,0,2012-01-01,674,6351,0
"25591","Oxford-Maine","Ontonagon-Michigan",2015,1,0,2015-01-01,760,6561,0
"25592","Oxford-Maine","Ontonagon-Michigan",2010,1,0,2010-01-01,392,6351,0
"25593","Oxford-Maine","Ontonagon-Michigan",2014,1,0,2014-01-01,760,6531,0
"25594","Oxford-Maine","Ontonagon-Michigan",2008,1,0,2008-01-01,110,6471,0
"25595","Oxford-Maine","Ontonagon-Michigan",2018,1,0,2018-01-01,760,6561,0
"25596","Oxford-Maine","Ontonagon-Michigan",2011,1,0,2011-01-01,464,6489,0
"25597","Oxford-Maine","Orange-New York",2017,1,0,2017-01-01,760,6561,0
"25598","Oxford-Maine","Orange-New York",2009,1,0,2009-01-01,182,6489,0
"25599","Oxford-Maine","Orange-New York",2015,1,0,2015-01-01,760,6561,0
"25600","Oxford-Maine","Orange-New York",2014,1,0,2014-01-01,760,6531,0
"25601","Oxford-Maine","Orange-New York",2013,1,0,2013-01-01,730,6505,0
"25602","Oxford-Maine","Orange-New York",2018,1,0,2018-01-01,760,6561,0
"25603","Oxford-Maine","Orange-New York",2010,1,0,2010-01-01,392,6351,0
"25604","Oxford-Maine","Orange-New York",2006,1,0,2006-01-01,0,6561,0
"25605","Oxford-Maine","Orange-New York",2011,1,0,2011-01-01,464,6489,0
"25606","Oxford-Maine","Orange-New York",2007,1,0,2007-01-01,20,6541,0
"25607","Oxford-Maine","Orange-New York",2012,1,0,2012-01-01,674,6351,0
"25608","Oxford-Maine","Orange-New York",2008,1,0,2008-01-01,110,6471,0
"25609","Oxford-Maine","Pulaski-Kentucky",2012,1,0,2012-01-01,674,6351,0
"25610","Oxford-Maine","Pulaski-Kentucky",2013,1,0,2013-01-01,730,6505,0
"25611","Oxford-Maine","Pulaski-Kentucky",2014,1,0,2014-01-01,760,6531,0
"25612","Oxford-Maine","Pulaski-Kentucky",2017,1,0,2017-01-01,760,6561,0
"25613","Oxford-Maine","Pulaski-Kentucky",2015,1,0,2015-01-01,760,6561,0
"25614","Oxford-Maine","Pulaski-Kentucky",2018,1,0,2018-01-01,760,6561,0
"25615","Oxford-Maine","Pulaski-Kentucky",2009,1,0,2009-01-01,182,6489,0
"25616","Oxford-Maine","Pulaski-Kentucky",2006,1,0,2006-01-01,0,6561,0
"25617","Oxford-Maine","Pulaski-Kentucky",2008,1,0,2008-01-01,110,6471,0
"25618","Oxford-Maine","Pulaski-Kentucky",2007,1,0,2007-01-01,20,6541,0
"25619","Oxford-Maine","Pulaski-Kentucky",2011,1,0,2011-01-01,464,6489,0
"25620","Oxford-Maine","Pulaski-Kentucky",2010,1,0,2010-01-01,392,6351,0
"25621","Oxford-Maine","Smyth-Virginia",2018,1,0,2018-01-01,760,6561,0
"25622","Oxford-Maine","Smyth-Virginia",2006,1,0,2006-01-01,0,6561,0
"25623","Oxford-Maine","Smyth-Virginia",2010,1,0,2010-01-01,392,6351,0
"25624","Oxford-Maine","Smyth-Virginia",2009,1,0,2009-01-01,182,6489,0
"25625","Oxford-Maine","Smyth-Virginia",2013,1,0,2013-01-01,730,6505,0
"25626","Oxford-Maine","Smyth-Virginia",2017,1,0,2017-01-01,760,6561,0
"25627","Oxford-Maine","Smyth-Virginia",2007,1,0,2007-01-01,20,6541,0
"25628","Oxford-Maine","Smyth-Virginia",2011,1,0,2011-01-01,464,6489,0
"25629","Oxford-Maine","Smyth-Virginia",2008,1,0,2008-01-01,110,6471,0
"25630","Oxford-Maine","Smyth-Virginia",2014,1,0,2014-01-01,760,6531,0
"25631","Oxford-Maine","Smyth-Virginia",2015,1,0,2015-01-01,760,6561,0
"25632","Oxford-Maine","Smyth-Virginia",2012,1,0,2012-01-01,674,6351,0
"25633","Oxford-Maine","Warren-Pennsylvania",2008,1,0,2008-01-01,110,6471,0
"25634","Oxford-Maine","Warren-Pennsylvania",2009,1,0,2009-01-01,182,6489,0
"25635","Oxford-Maine","Warren-Pennsylvania",2015,1,0,2015-01-01,760,6561,0
"25636","Oxford-Maine","Warren-Pennsylvania",2006,1,0,2006-01-01,0,6561,0
"25637","Oxford-Maine","Warren-Pennsylvania",2017,1,0,2017-01-01,760,6561,0
"25638","Oxford-Maine","Warren-Pennsylvania",2012,1,0,2012-01-01,674,6351,0
"25639","Oxford-Maine","Warren-Pennsylvania",2010,1,0,2010-01-01,392,6351,0
"25640","Oxford-Maine","Warren-Pennsylvania",2013,1,0,2013-01-01,730,6505,0
"25641","Oxford-Maine","Warren-Pennsylvania",2011,1,0,2011-01-01,464,6489,0
"25642","Oxford-Maine","Warren-Pennsylvania",2007,1,0,2007-01-01,20,6541,0
"25643","Oxford-Maine","Warren-Pennsylvania",2018,1,0,2018-01-01,760,6561,0
"25644","Oxford-Maine","Warren-Pennsylvania",2014,1,0,2014-01-01,760,6531,0
"25645","Oxford-Maine","Warren-Tennessee",2017,1,0,2017-01-01,760,6561,0
"25646","Oxford-Maine","Warren-Tennessee",2013,1,0,2013-01-01,730,6505,0
"25647","Oxford-Maine","Warren-Tennessee",2006,1,0,2006-01-01,0,6561,0
"25648","Oxford-Maine","Warren-Tennessee",2008,1,0,2008-01-01,110,6471,0
"25649","Oxford-Maine","Warren-Tennessee",2018,1,0,2018-01-01,760,6561,0
"25650","Oxford-Maine","Warren-Tennessee",2015,1,0,2015-01-01,760,6561,0
"25651","Oxford-Maine","Warren-Tennessee",2007,1,0,2007-01-01,20,6541,0
"25652","Oxford-Maine","Warren-Tennessee",2011,1,0,2011-01-01,464,6489,0
"25653","Oxford-Maine","Warren-Tennessee",2010,1,0,2010-01-01,392,6351,0
"25654","Oxford-Maine","Warren-Tennessee",2009,1,0,2009-01-01,182,6489,0
"25655","Oxford-Maine","Warren-Tennessee",2012,1,0,2012-01-01,674,6351,0
"25656","Oxford-Maine","Warren-Tennessee",2014,1,0,2014-01-01,760,6531,0
"25657","Oxford-Maine","Wellington County-Ontario",2007,1,0,2007-01-01,20,6541,0
"25658","Oxford-Maine","Wellington County-Ontario",2017,1,0,2017-01-01,760,6561,0
"25659","Oxford-Maine","Wellington County-Ontario",2008,1,0,2008-01-01,110,6471,0
"25660","Oxford-Maine","Wellington County-Ontario",2009,1,0,2009-01-01,182,6489,0
"25661","Oxford-Maine","Wellington County-Ontario",2015,1,0,2015-01-01,760,6561,0
"25662","Oxford-Maine","Wellington County-Ontario",2013,1,0,2013-01-01,730,6505,0
"25663","Oxford-Maine","Wellington County-Ontario",2010,1,0,2010-01-01,392,6351,0
"25664","Oxford-Maine","Wellington County-Ontario",2018,1,0,2018-01-01,760,6561,0
"25665","Oxford-Maine","Wellington County-Ontario",2014,1,0,2014-01-01,760,6531,0
"25666","Oxford-Maine","Wellington County-Ontario",2006,1,0,2006-01-01,0,6561,0
"25667","Oxford-Maine","Wellington County-Ontario",2012,1,0,2012-01-01,674,6351,0
"25668","Oxford-Maine","Wellington County-Ontario",2011,1,0,2011-01-01,464,6489,0
"25669","Oxford-Maine","White-Tennessee",2007,1,0,2007-01-01,20,6541,0
"25670","Oxford-Maine","White-Tennessee",2018,1,0,2018-01-01,760,6561,0
"25671","Oxford-Maine","White-Tennessee",2009,1,0,2009-01-01,182,6489,0
"25672","Oxford-Maine","White-Tennessee",2013,1,0,2013-01-01,730,6505,0
"25673","Oxford-Maine","White-Tennessee",2015,1,0,2015-01-01,760,6561,0
"25674","Oxford-Maine","White-Tennessee",2010,1,0,2010-01-01,392,6351,0
"25675","Oxford-Maine","White-Tennessee",2006,1,0,2006-01-01,0,6561,0
"25676","Oxford-Maine","White-Tennessee",2017,1,0,2017-01-01,760,6561,0
"25677","Oxford-Maine","White-Tennessee",2014,1,0,2014-01-01,760,6531,0
"25678","Oxford-Maine","White-Tennessee",2012,1,0,2012-01-01,674,6351,0
"25679","Oxford-Maine","White-Tennessee",2011,1,0,2011-01-01,464,6489,0
"25680","Oxford-Maine","White-Tennessee",2008,1,0,2008-01-01,110,6471,0
"25681","Oxford-Maine","Wise-Virginia",2014,1,0,2014-01-01,760,6531,0
