GC,title,url,lat,lon,country,province.state,county,numfinds,numpage
GC2E8ZZ,"The""VengeanceIsMine""Tour#1",NA,53.2574833333333,-112.418733333333,Canada,Alberta,DivisionNo.11Edmonton,45,NA
GC2E901,Tothebatcaverobin!,NA,43.341,-90.3578666666667,UnitedStates,Iowa,WinneshiekCounty,7,NA
GC2E9ZH,Cave'n,NA,41.8177166666667,-87.6767833333333,UnitedStates,Illinois,KaneCounty,43,NA
GC2EF9F,Fricke'sCave,NA,NA,NA,NA,NA,NA,NA,NA
GC2EG14,ThisLittleLightofMine,NA,43.0844166666667,-95.8135,UnitedStates,Iowa,SiouxCounty,75,NA
GC2EG9H,NeverMine,NA,NA,NA,NA,NA,NA,NA,NA
GC2EGJG,AlderMine,NA,48.3219333333333,-119.841466666667,UnitedStates,Washington,OkanoganCounty,28,NA
GC2EMPB,CheaterStreeters,NA,32.74995,-95.4801333333333,UnitedStates,Texas,KaufmanCounty,8,NA
GC2EMVZ,Don'tMineThis,NA,35.24395,-119.29565,UnitedStates,California,SanLuisObispoCounty,4,NA
GC2ENG7,"That'sMYspot!!NoitsMINE!!",NA,NA,NA,NA,NA,NA,NA,NA
GC2EXQG,CougarCave,NA,NA,NA,NA,NA,NA,NA,NA
GC2EZ18,OntheTrailtoBigHornMine,NA,NA,NA,NA,NA,NA,NA,NA
GC2EZ74,OntheTrailtoBigHornMine,NA,NA,NA,NA,NA,NA,NA,NA
GC2EZY2,CF-Floodedsandstonecave,NA,44.6923166666667,-90.9907333333333,UnitedStates,Wisconsin,EauClaireCounty,35,NA
GC2F0VZ,SunsetMine-UpTheHill,NA,47.8573166666667,-120.539216666667,UnitedStates,Washington,SnohomishCounty,11,NA
GC2F365,CaveoftheMoundsEarthCache,NA,43.0171666666667,-88.18535,UnitedStates,Wisconsin,DaneCounty,299,NA
GC2FC1R,TheVengeanceIsMineTour#2,NA,53.2576333333333,-112.42185,Canada,Alberta,DivisionNo.11Edmonton,40,NA
GC2FFYP,TheVengeanceIsMineTour#3,NA,53.2592666666667,-112.424816666667,Canada,Alberta,DivisionNo.11Edmonton,74,NA
GC2FM4K,TheVengeanceIsMineTour#5,NA,53.2616166666667,-112.4227,Canada,Alberta,DivisionNo.11Edmonton,67,NA
GC2FM4T,Liftmineeyesuntothehills,NA,35.0969333333333,-81.7733,UnitedStates,SouthCarolina,GreenvilleCounty,130,NA
GC2FM4Y,TheVengeanceIsMineTour#4,NA,53.2599333333333,-112.42255,Canada,Alberta,DivisionNo.11Edmonton,56,NA
GC2FM51,TheVengeanceIsMineTour#6,NA,53.2619666666667,-112.4296,Canada,Alberta,DivisionNo.11Edmonton,77,NA
GC2FM5D,"MineMineEverywhereaMine.",NA,NA,NA,NA,NA,NA,NA,NA
GC2FNPC,Leprechaun'sCave,NA,39.4604166666667,-76.50895,UnitedStates,Maryland,FrederickCounty,176,NA
GC2FQ3P,TorbayCave,NA,47.6549333333333,-51.3018833333333,Canada,NewfoundlandandLabrador,DivisionNo.1AvalonPeninsula-St.John's,154,NA
GC2FQ3P,TorbayCave,NA,47.6549333333333,-51.3018833333333,Canada,NewfoundlandandLabrador,DivisionNo.1AvalonPeninsula-St.John's,154,NA
GC2FYE6,MonsterCave,NA,33.8231666666667,-116.1499,UnitedStates,California,OrangeCounty,151,NA
GC2G5AW,TheVengeanceIsMineTour#7,NA,53.2648833333333,-112.4234,Canada,Alberta,DivisionNo.11Edmonton,61,NA
GC2G5B6,TheVengeanceIsMineTour#8,NA,53.2622333333333,-112.447133333333,Canada,Alberta,DivisionNo.11Edmonton,72,NA
GC2G5BE,TheVengeanceIsMineTour#9,NA,53.2616833333333,-112.4185,Canada,Alberta,DivisionNo.11Edmonton,64,NA
GC2G5BM,TheVengeanceIsMineTour#10,NA,53.2544333333333,-112.419733333333,Canada,Alberta,DivisionNo.11Edmonton,50,NA
GC2GDD3,BowerCave,NA,37.74675,-119.965166666667,UnitedStates,California,MariposaCounty,17,NA
GC2GJNG,TheStifleMineCache,NA,38.8757,-119.184266666667,UnitedStates,California,ElDoradoCounty,21,NA
GC2H0TT,BottlecapMine,NA,35.4589333333333,-119.6657,UnitedStates,California,SanLuisObispoCounty,28,NA
GC2HAG9,Caveoftheunknown,NA,43.6966,-90.7280666666667,UnitedStates,Minnesota,HoustonCounty,62,NA
GC2HBX2,GeocachingFriendsofMine:AtlantaGal,NA,NA,NA,NA,NA,NA,NA,NA
GC2HH8P,HalloweenBATCAVE,NA,37.1267166666667,-112.897783333333,UnitedStates,Utah,WashingtonCounty,13,NA
GC2HJ1F,WorkingInTheCoalMine-MOGABooty,NA,38.0902,-88.9459,UnitedStates,Illinois,FranklinCounty,86,NA
GC2HJD1,DiamondMine,NA,37.9234666666667,-121.826283333333,UnitedStates,California,ContraCostaCounty,37,NA
GC2HV0E,AnotherCacheofMINE,NA,38.8654166666667,-120.933583333333,UnitedStates,California,PlacerCounty,15,NA
GC2J2DV,GeocachingFriendsofMine:SleepyRN,NA,34.1620166666667,-78.6498833333333,UnitedStates,SouthCarolina,MarionCounty,119,NA
GC2J78Q,It'sAllMine!,NA,37.2122,-120.203316666667,UnitedStates,California,SantaClaraCounty,190,NA
GC2JEGJ,GeocachingFriendsofMine:LordThor,NA,34.1978333333333,-78.1642,UnitedStates,SouthCarolina,FlorenceCounty,71,NA
GC2JJZV,Bernie'sCave,NA,39.1082,-76.8916666666667,UnitedStates,Maryland,MontgomeryCounty,93,NA
GC2JK0V,GeoachingFriendsofMine:PV=nRT,NA,33.7660333333333,-77.1927666666667,UnitedStates,SouthCarolina,HorryCounty,267,NA
GC2JRZ0,Java'sCave,NA,36.40395,-93.8216666666667,UnitedStates,Arkansas,BentonCounty,174,NA
GC2JZMW,GeocachingFriendsofMine:wallacefamilysc,NA,34.22865,-78.1942333333333,UnitedStates,SouthCarolina,FlorenceCounty,225,NA
GC2JZMY,GeocachingFriendsofMine:queezy,NA,33.8257333333333,-77.2964333333333,UnitedStates,SouthCarolina,HorryCounty,172,NA
GC2JZN5,GeocachingFriendsofMine:EZtrack,NA,33.72545,-77.1275833333333,UnitedStates,SouthCarolina,HorryCounty,110,NA
GC2K3H2,GeocachingFriendsofMine:gitusum1,NA,34.08285,-77.12795,UnitedStates,SouthCarolina,HorryCounty,89,NA
GC2K3HB,GeocachingFriendsofMine:SCrebel,NA,34.0843666666667,-77.1262333333333,UnitedStates,SouthCarolina,HorryCounty,24,NA
GC2K77M,ThisLittleLightofMine,NA,43.4349,-94.8971,UnitedStates,Iowa,DickinsonCounty,51,NA
GC2K8HA,What'smineisyours,NA,39.24115,-120.983,UnitedStates,California,NevadaCounty,41,NA
GC2K8XH,ElephantCave,NA,NA,NA,NA,NA,NA,NA,NA
GC2KFCK,BearCave,NA,47.8157,-121.42855,UnitedStates,Washington,KitsapCounty,29,NA
GC2KTAK,YerPlaceorMine???,NA,34.9206166666667,-115.251216666667,UnitedStates,California,SanBernardinoCounty,983,NA
GC2KWDW,CaveHills,NA,45.8784666666667,-102.513233333333,UnitedStates,SouthDakota,HardingCounty,26,NA
GC2M35V,DisneyCave,NA,39.2986666666667,-119.658733333333,UnitedStates,California,PlacerCounty,2,NA
GC2M4CJ,GeocachingFriendsofMine:GrovernessSusan,NA,34.19555,-78.3429833333333,UnitedStates,SouthCarolina,FlorenceCounty,69,NA
GC2M8HV,MineMatters,NA,34.7110333333333,-115.171666666667,UnitedStates,California,SanBernardinoCounty,18,NA
GC2MED1,MossyCanyonCave,NA,38.4386,-121.479366666667,UnitedStates,California,SonomaCounty,40,NA
GC2MJEZ,QuailCave,NA,33.1703333333333,-116.967183333333,UnitedStates,California,SanDiegoCounty,44,NA
GC2MVMB,YourGuessisasGoodasMine,NA,41.6734833333333,-92.2539666666667,UnitedStates,Iowa,PolkCounty,59,NA
GC2MW28,ArkhamHorror-TheBlackCave,NA,31.8371,-105.51825,UnitedStates,Texas,ElPasoCounty,9,NA
GC2NK1A,DoYouMine?,NA,32.8919833333333,-115.173383333333,UnitedStates,California,SanDiegoCounty,11,NA
GC2NPMJ,LillyMine,NA,38.5833333333333,-118.572166666667,UnitedStates,California,MonoCounty,0,NA
GC2NV4W,uGAonmy'Mine',NA,33.7473166666667,-83.1160666666667,UnitedStates,Georgia,DouglasCounty,97,NA
GC2PC0A,SlabtownCaveOverlook,NA,NA,NA,NA,NA,NA,NA,NA
GC2PFJC,LittleCaveCache,NA,32.6664,-96.5705,UnitedStates,Texas,TarrantCounty,240,NA
GC2PGRJ,Abe'sSausageCave,NA,41.7915166666667,-86.1994666666667,UnitedStates,Illinois,CookCounty,149,NA
GC2PHFB,WelshCaveRim,NA,34.5486,-84.4056666666667,UnitedStates,Alabama,DeKalbCounty,5,NA
GC2PMJJ,TroyPineMine,NA,39.1987833333333,-75.2477666666667,UnitedStates,Maryland,HowardCounty,53,NA
GC2PMXB,SweetChildO'Mine,NA,36.1605833333333,-94.2549833333333,UnitedStates,Oklahoma,WagonerCounty,16,NA
GC2PPTW,CableHogue'sMine,NA,34.7145,-118.082883333333,UnitedStates,California,SantaBarbaraCounty,5,NA
GC2PQ0Y,SweetChild'OMine(#4),NA,33.7251,-84.1844833333333,UnitedStates,Alabama,CalhounCounty,64,NA
GC2PXHZ,PeterCave,NA,37.50845,-87.3807333333333,UnitedStates,Illinois,PopeCounty,19,NA
GC2PZA6,Willyoubemine?,NA,33.75055,-116.696316666667,UnitedStates,California,RiversideCounty,9,NA
GC2Q0QW,RoadsideCave,NA,35.6203666666667,-119.097316666667,UnitedStates,California,SanLuisObispoCounty,34,NA
GC2Q4MM,HoboCave,NA,34.6673666666667,-117.847666666667,UnitedStates,California,LosAngelesCounty,11,NA
GC2Q70T,TheMooseCave,NA,46.7823666666667,-91.9059166666667,UnitedStates,Minnesota,St.LouisCounty,1959,NA
GC2QC33,CaveDweller,NA,34.6320833333333,-84.43365,UnitedStates,Alabama,DeKalbCounty,65,NA
GC2QJYR,WaterfallCave,NA,46.8504833333333,-119.511766666667,UnitedStates,Washington,KittitasCounty,24,NA
GC2QMDN,Minelookin'overme,NA,35.1227,-115.082616666667,UnitedStates,California,SanBernardinoCounty,12,NA
GC2QXFB,BlackDiamondDrummingMine,NA,NA,NA,NA,NA,NA,NA,NA
GC2QZY8,LandMine,NA,33.0676666666667,-95.25165,UnitedStates,Texas,CollinCounty,28,NA
GC2R995,KittenCaveCache,NA,30.5047166666667,-96.2741666666667,UnitedStates,Texas,WilliamsonCounty,85,NA
GC2RA84,GotCache-Ace'sCave,NA,34.1978666666667,-79.0610166666667,UnitedStates,SouthCarolina,RichlandCounty,54,NA
GC2RDT7,Shimmins(fun)cave,NA,43.8284666666667,-96.9352333333333,UnitedStates,SouthDakota,MinnehahaCounty,10,NA
GC2RGAN,CaveNest,NA,35.0945166666667,-117.335616666667,UnitedStates,California,KernCounty,47,NA
GC2RHW9,MineAgain,NA,NA,NA,NA,NA,NA,NA,NA
GC2RMBH,CaveDwellers,NA,NA,NA,NA,NA,NA,NA,NA
GC2RZV2,Hilltopcavewithaview,NA,33.143,-114.033333333333,UnitedStates,California,ImperialCounty,58,NA
GC2T3M3,TallMine,NA,35.3095833333333,-116.372333333333,UnitedStates,California,SanBernardinoCounty,6,NA
GC2TFGK,CaveIn,NA,NA,NA,NA,NA,NA,NA,NA
GC2TJ91,CaveandBasinFun-PlaisiràCaveandBasin!,NA,51.1702666666667,-114.406516666667,Canada,Alberta,DivisionNo.15Canmore,49,NA
GC2TKAP,MathiesMinePrepPlant,NA,40.21595,-78.03475,UnitedStates,Pennsylvania,WashingtonCounty,111,NA
GC2TQJ6,GravelMineReloaded,NA,46.9680666666667,-90.0125,UnitedStates,Minnesota,St.LouisCounty,13,NA
GC2TT6G,HoneyBeeMine-CCARS11,NA,50.6979,-113.975,Canada,Alberta,DivisionNo.6Calgary,110,NA
GC2TT7X,LostMine,NA,47.58375,-51.3248833333333,Canada,NewfoundlandandLabrador,DivisionNo.1AvalonPeninsula-St.John's,14,NA
GC2TT9H,SuchaSmallCave,NA,47.5874666666667,-51.33165,Canada,NewfoundlandandLabrador,DivisionNo.1AvalonPeninsula-St.John's,66,NA
GC2TT9H,SuchaSmallCave,NA,47.5874666666667,-51.33165,Canada,NewfoundlandandLabrador,DivisionNo.1AvalonPeninsula-St.John's,66,NA
GC2TY10,ThisLittleLightofMine.,NA,33.0837,-96.9744166666667,UnitedStates,Texas,DentonCounty,176,NA
GC2TY1F,YourGuessisasGoodasMine,NA,34.1718166666667,-83.95225,UnitedStates,Georgia,HallCounty,68,NA
GC2V17D,ILRiverBywayTolucaCoalMinePark,NA,40.9988333333333,-88.8627166666667,UnitedStates,Illinois,MarshallCounty,63,NA
GC2V2P9,GoldMine,NA,45.9513166666667,-88.9000166666667,UnitedStates,Wisconsin,VilasCounty,7,NA
GC2V4P5,ClydeMine,NA,39.0718,-121.519683333333,UnitedStates,California,ColusaCounty,14,NA
GC2V8QM,QuartzCave,NA,NA,NA,NA,NA,NA,NA,NA
GC2VEDK,WarlockMine~TheAnnex,NA,NA,NA,NA,NA,NA,NA,NA
GC2VFPR,ReturntoWarlockMine,NA,33.0769166666667,-115.428883333333,UnitedStates,California,SanDiegoCounty,49,NA
GC2VJP5,FarisCave#2,NA,38.6933,-97.8988,UnitedStates,Kansas,EllsworthCounty,21,NA
GC2VVDX,CacheCave,NA,39.8706666666667,-90.6555166666667,UnitedStates,Illinois,AdamsCounty,19,NA
GC2VWPY,CrystalCave,NA,36.5890833333333,-117.173933333333,UnitedStates,California,TulareCounty,78,NA
GC2W3AP,MAKEMINERARE,NA,40.1614333333333,-79.71755,UnitedStates,Pennsylvania,WashingtonCounty,58,NA
GC2WCYF,FoolsCave,NA,34.27,-115.323983333333,UnitedStates,California,SanBernardinoCounty,1,NA
GC2WHPJ,PrairieWinds-TheRelianceMine,NA,49.7940833333333,-111.907766666667,Canada,Alberta,DivisionNo.2Lethbridge,165,NA
GC2WKAM,"HLP-""Willow""BeMine?",NA,30.5115833333333,-96.4295,UnitedStates,Texas,WilliamsonCounty,81,NA
GC2WRNV,VanasseMine,NA,48.6380333333333,-117.991566666667,UnitedStates,Washington,StevensCounty,35,NA
GC2X2K5,Where'stheMine,NA,34.69215,-118.084616666667,UnitedStates,California,SantaBarbaraCounty,13,NA
GC2XD12,ACavewithaStream,NA,31.53715,-96.5687666666667,UnitedStates,Texas,McLennanCounty,8,NA
GC2XN25,I'llHaveMineWithSprinkles,NA,41.6149166666667,-86.4743333333333,UnitedStates,Illinois,CookCounty,78,NA
GC2XPVD,CaveDweller,NA,33.1252166666667,-116.6694,UnitedStates,California,SanDiegoCounty,2,NA
GC2Y8JA,Ilikemineontherocks,NA,42.5657,-86.1878,UnitedStates,Wisconsin,KenoshaCounty,24,NA
GC2YTHE,CaveofGhostWatersMulti,NA,32.6217833333333,-115.305766666667,UnitedStates,California,SanDiegoCounty,21,NA
GC2Z5KZ,AtlasCoalMine-BADLegacyTrail,NA,51.56175,-111.08825,Canada,Alberta,DivisionNo.5Strathmore,285,NA
GC2Z5TE,US-95RiverRun:Mine?OrBridge?,NA,33.9396333333333,-113.459716666667,UnitedStates,California,RiversideCounty,157,NA
GC2Z8A4,I'lltakemineontherocks.,NA,NA,NA,NA,NA,NA,NA,NA
GC2ZABQ,PlutoVisitsScuttlesLanding(MineMineMine183),NA,47.55715,-52.3378,Canada,NewfoundlandandLabrador,DivisionNo.1AvalonPeninsula-St.John's,59,NA
GC2ZFNE,ABadCave,NA,51.6445166666667,-111.103783333333,Canada,Alberta,DivisionNo.5Strathmore,40,NA
GC2ZGWM,StarMineSuspensionBridge-BADLegacyTrail,NA,51.5052,-111.22905,Canada,Alberta,DivisionNo.5Strathmore,202,NA
GC2ZJ10,MineJunk,NA,32.7863,-115.520833333333,UnitedStates,California,SanDiegoCounty,23,NA
GC2ZJ12,MineJunkParking,NA,32.7833666666667,-115.5207,UnitedStates,California,SanDiegoCounty,26,NA
GC2ZK55,DutchMountainCoalMine,NA,41.4719833333333,-75.7942833333333,UnitedStates,Pennsylvania,WyomingCounty,17,NA
GC2ZP1X,AtlasCoalMineEarthCache,NA,51.3293333333333,-111.519283333333,Canada,Alberta,DivisionNo.5Strathmore,236,NA
GC2ZTVC,HiddenCave-GovDodgeStatePark,NA,NA,NA,NA,NA,NA,NA,NA
GC2ZTVC,HiddenCave-GovDodgeStatePark,NA,NA,NA,NA,NA,NA,NA,NA
GC300EC,SaltMine,NA,53.8677333333333,-109.356416666667,Canada,Alberta,DivisionNo.12ColdLake,83,NA
GC30429,KingsGapCaveandRockShelter,NA,NA,NA,NA,NA,NA,NA,NA
GC3043A,CoonCave,NA,NA,NA,NA,NA,NA,NA,NA
GC30442,CaveTroll,NA,42.47375,-92.8534333333333,UnitedStates,Iowa,HardinCounty,12,NA
GC304CN,TheBatCave,NA,43.8135,-90.7705333333333,UnitedStates,Wisconsin,LaCrosseCounty,22,NA
GC305B,Slong&HotOnes'GoldMine,NA,33.7213166666667,-113.1287,UnitedStates,California,RiversideCounty,6,NA
GC3079,Cave-in-Rock,NA,37.46755,-87.8427,UnitedStates,Illinois,HardinCounty,6,NA
GC309PC,Mary'sMine,NA,NA,NA,NA,NA,NA,NA,NA
GC30A9F,KidneySpringCave,NA,43.4346666666667,-102.5182,UnitedStates,SouthDakota,FallRiverCounty,60,NA
GC30CQX,MothCave,NA,34.4481833333333,-113.531633333333,UnitedStates,California,SanBernardinoCounty,25,NA
GC30GCX,JackAssMine,NA,NA,NA,NA,NA,NA,NA,NA
GC30NRK,IceCaveView,NA,48.0914333333333,-120.48155,UnitedStates,Washington,SnohomishCounty,48,NA
GC3197F,CAVEMAN,NA,NA,NA,NA,NA,NA,NA,NA
GC319Z1,GravelMineRestored,NA,42.22615,-87.7290166666667,UnitedStates,Illinois,McHenryCounty,266,NA
GC31AXR,ThisOne'sMine,NA,44.8742333333333,-92.9252833333333,UnitedStates,Minnesota,DakotaCounty,141,NA
GC31D9D,SlopeMine#6,NA,40.1230166666667,-86.2606333333333,UnitedStates,Illinois,VermilionCounty,48,NA
GC31F8,BahiaCoyoteCavePainting,NA,26.7081,-110.094166666667,Mexico,BajaCaliforniaSur,NA,41,NA
GC31GTQ,TheGreatOutdoors-CaveTrails,NA,44.2964666666667,-71.61005,UnitedStates,Vermont,WashingtonCounty,79,NA
GC31PWE,DeerParkCaveLookout,NA,42.3626166666667,-92.9164166666667,UnitedStates,Iowa,HardinCounty,49,NA
GC31Y06,lookoutMine,NA,37.9152333333333,-119.80825,UnitedStates,California,TuolumneCounty,6,NA
GC3210,NewShawneeParkGoldMine,NA,33.0455666666667,-95.3072666666667,UnitedStates,Texas,CollinCounty,76,NA
GC321M9,Bythecave,NA,35.5707166666667,-116.347783333333,UnitedStates,California,KernCounty,12,NA
GC322FB,BullyHillMine,NA,40.7944,-121.80415,UnitedStates,California,ShastaCounty,20,NA
GC324J1,MineRd.,NA,40.9409,-89.7018666666667,UnitedStates,Illinois,KnoxCounty,83,NA
GC325E4,un-naturalcave,NA,41.1531666666667,-86.1208166666667,UnitedStates,Illinois,KankakeeCounty,81,NA
GC32FFG,GardnerCave,NA,48.9957,-116.629683333333,UnitedStates,Washington,PendOreilleCounty,100,NA
GC32H63,TheBatCave,NA,44.8074166666667,-90.49915,UnitedStates,Wisconsin,EauClaireCounty,48,NA
GC32MRQ,Scott&Maggie'sCave,NA,46.6834833333333,-91.74425,UnitedStates,Minnesota,St.LouisCounty,74,NA
GC32N16,MammothCave,NA,NA,NA,NA,NA,NA,NA,NA
GC32P9M,CopperMine,NA,NA,NA,NA,NA,NA,NA,NA
GC32W25,WalkerMine,NA,39.96385,-119.332983333333,UnitedStates,California,PlumasCounty,13,NA
GC32ZGP,Iateallmine,NA,NA,NA,NA,NA,NA,NA,NA
GC32ZV1,CheckingforLeaksintheRoofofmyCave,NA,47.3950833333333,-120.5775,UnitedStates,Washington,KittitasCounty,209,NA
GC335YQ,SpookCaveCache,NA,43.0335,-90.6923,UnitedStates,Iowa,ClaytonCounty,22,NA
GC339R1,EelonTopofCave,NA,33.8269,-116.229116666667,UnitedStates,California,OrangeCounty,6,NA
GC339WQ,CaveofTrees,NA,41.2703166666667,-109.04005,UnitedStates,Wyoming,UintaCounty,47,NA
GC33GT4,ThisLittleLightofMine,NA,44.9347,-93.5011,UnitedStates,Minnesota,McLeodCounty,84,NA
GC33GY5,LillyMine,NA,38.5841833333333,-118.566583333333,UnitedStates,California,MonoCounty,21,NA
GC348KN,HangingaroundCoalMine,NA,29.2264,-97.1860166666667,UnitedStates,Texas,MedinaCounty,145,NA
GC34BQP,PinesofPennsylvaniaMine,NA,39.2059666666667,-120.945433333333,UnitedStates,California,NevadaCounty,10,NA
GC34JYE,TheManCave,NA,32.5556833333333,-82.1166166666667,UnitedStates,Georgia,PeachCounty,15,NA
GC34MXW,BeyondtheCave,NA,NA,NA,NA,NA,NA,NA,NA
GC34PMX,StuffedAnimalCave,NA,46.63145,-120.611216666667,UnitedStates,Washington,LewisCounty,9,NA
GC34VVP,PulpMine,NA,46.9682166666667,-90.0138,UnitedStates,Minnesota,St.LouisCounty,40,NA
GC34W7V,TheCaveofCaerbannogII,NA,NA,NA,NA,NA,NA,NA,NA
GC3561,Thebigconcretehill,NA,40.1533833333333,-82.8733,UnitedStates,Ohio,DelawareCounty,43,NA
GC356QV,MoneyCache-Damon&PythiasMine!,NA,47.6982833333333,-120.4728,UnitedStates,Washington,KingCounty,46,NA
GC358VK,PineNeedleBridgeSecretCave,NA,44.0163833333333,-90.0450666666667,UnitedStates,Minnesota,WinonaCounty,22,NA
GC35C6Z,TOTHECACHECAVE!,NA,45.1501833333333,-92.6033833333333,UnitedStates,Minnesota,HennepinCounty,211,NA
GC35FE,TheIceCaveCache,NA,48.05575,-120.479916666667,UnitedStates,Washington,SnohomishCounty,165,NA
GC35FK6,cavemadeaplaypretty,NA,33.1378666666667,-95.9025333333333,UnitedStates,Texas,HuntCounty,109,NA
GC35Q4F,Beyond'ComeSeetheCave',NA,32.6060833333333,-115.078633333333,UnitedStates,California,SanDiegoCounty,14,NA
GC35QKV,Pole-ishMineSweeper,NA,33.1708666666667,-114.021616666667,UnitedStates,California,ImperialCounty,90,NA
GC35TCF,Thesmallcave,NA,51.0714,-114.591166666667,Canada,Alberta,DivisionNo.15Canmore,95,NA
GC35W9V,Caveofwonders,NA,38.2752333333333,-121.755016666667,UnitedStates,California,NapaCounty,47,NA
GC3671,CaveSpringsCache,NA,34.5466166666667,-85.1486,UnitedStates,Alabama,MorganCounty,33,NA
GC36DC,RockCaveCache,NA,33.5446166666667,-116.259566666667,UnitedStates,California,OrangeCounty,5,NA
GC36FV1,YourCoffinorMine?,NA,38.8051333333333,-93.0636,UnitedStates,Kansas,JohnsonCounty,164,NA
GC36G5Y,BatCave,NA,42.8026333333333,-109.101533333333,UnitedStates,Wyoming,LincolnCounty,11,NA
GC36RDJ,MorningStarCoalMine,NA,49.7616333333333,-110.347016666667,Canada,Alberta,DivisionNo.2Lethbridge,64,NA
GC36XQQ,CachebyaCave,NA,34.2861333333333,-101.234133333333,UnitedStates,Texas,BaileyCounty,72,NA
GC3768A,ThisLittleLightofMine,NA,48.3583166666667,-120.5362,UnitedStates,Washington,SkagitCounty,259,NA
GC37AC8,TupperwareCave,NA,41.5731833333333,-87.9330666666667,UnitedStates,Illinois,WillCounty,100,NA
GC37D6G,BirdCave,NA,35.6069333333333,-96.3910666666667,UnitedStates,Oklahoma,OklahomaCounty,281,NA
GC37EQ0,BatCave,NA,NA,NA,NA,NA,NA,NA,NA
GC37XEZ,PetalumaUnderground(BatCave),NA,NA,NA,NA,NA,NA,NA,NA
GC37XNV,GoodtobeMine,NA,NA,NA,NA,NA,NA,NA,NA
GC38AKH,CaveDweller,NA,34.0079666666667,-117.629866666667,UnitedStates,California,LosAngelesCounty,16,NA
GC38CFX,HighabovePegLegMine,NA,NA,NA,NA,NA,NA,NA,NA
GC38GRG,CaveofAccomplishment,NA,33.5922166666667,-116.529533333333,UnitedStates,California,OrangeCounty,9,NA
GC38R2G,Steve'sMine,NA,NA,NA,NA,NA,NA,NA,NA
GC38WFJ,PinkCave,NA,37.5818666666667,-87.3782,UnitedStates,Illinois,PopeCounty,22,NA
GC39C2P,FilmyFernCave,NA,37.51605,-87.2936666666667,UnitedStates,Illinois,PopeCounty,22,NA
GC39KZG,TheReturntoSt.Ellen'sMine,NA,38.5793833333333,-88.0405833333333,UnitedStates,Illinois,St.ClairCounty,106,NA
GC39REK,MineandStamp,NA,38.5099666666667,-118.46605,UnitedStates,California,MonoCounty,1,NA
GC39XXT,OBG:Can'tSeemToMakeYouMine,NA,44.8976166666667,-92.8107,UnitedStates,Minnesota,RamseyCounty,98,NA
GC39Z6H,Hwy'49er:RedCloudMine,NA,37.5204166666667,-119.775766666667,UnitedStates,California,MariposaCounty,37,NA
GC39Z7A,Hwy'49er:No.9Mine,NA,37.51635,-119.801933333333,UnitedStates,California,MariposaCounty,23,NA
GC39ZC3,Hwy'49er:CottonCreekMine,NA,37.5730333333333,-119.829283333333,UnitedStates,California,MariposaCounty,29,NA
GC39ZCX,Hwy'49er:PyramidMine,NA,37.5834166666667,-119.822633333333,UnitedStates,California,MariposaCounty,25,NA
GC39ZDW,Hwy'49er:MorningstarMine,NA,37.5993666666667,-119.837583333333,UnitedStates,California,MariposaCounty,17,NA
GC39ZEZ,Hwy'49er:YellowstoneMine,NA,37.5729,-119.85775,UnitedStates,California,MariposaCounty,35,NA
GC39ZFJ,Hwy'49er:Mt.GainesMine,NA,37.5395666666667,-119.821516666667,UnitedStates,California,MariposaCounty,33,NA
GC39ZJR,Hwy'49er:Mt.OphirMine,NA,37.5151166666667,-119.93685,UnitedStates,California,MariposaCounty,51,NA
GC39ZVW,"Hwy'49er:PrincetonMineMt.Bullion",NA,37.4989666666667,-119.95615,UnitedStates,California,MariposaCounty,51,NA
GC39ZVY,Hwy'49er:PermitMine,NA,37.54805,-119.981366666667,UnitedStates,California,MariposaCounty,24,NA
GC39ZWA,Hwy'49er:NutmegMine,NA,37.5565166666667,-119.976183333333,UnitedStates,California,MariposaCounty,10,NA
GC3A13C,Hwy'49er:GoldenKeyMine,NA,37.5575166666667,-119.98445,UnitedStates,California,MariposaCounty,22,NA
GC3A157,Hwy'49er:McAlpineMine,NA,37.7628833333333,-119.741733333333,UnitedStates,California,TuolumneCounty,72,NA
GC3A15Y,Hwy'49er:DiltzMine,NA,37.5582666666667,-119.994583333333,UnitedStates,California,MariposaCounty,15,NA
GC3A17F,Hwy'49er:ColoradoMine&Camp,NA,37.5563166666667,-118.0281,UnitedStates,California,MariposaCounty,19,NA
GC3A19F,Hwy'49er:BuffaloMine,NA,37.5730833333333,-118.057383333333,UnitedStates,California,MariposaCounty,116,NA
GC3A1C7,Hwy'49er:MariposaMine,NA,37.4810833333333,-118.038633333333,UnitedStates,California,MariposaCounty,36,NA
GC3A1F8,Hwy'49er:RuthPierceMine,NA,37.4972,-119.824666666667,UnitedStates,California,MariposaCounty,121,NA
GC3A35D,GoldMine,NA,31.98685,-80.8494333333333,UnitedStates,Georgia,ChathamCounty,40,NA
GC3A7X9,Cave&Loco'sLow-KeyBedrockBash,NA,33.3801833333333,-96.9671166666667,UnitedStates,Texas,DentonCounty,241,NA
GC3A9GG,PineTreeCave,NA,33.8056333333333,-117.91505,UnitedStates,California,LosAngelesCounty,15,NA
GC3ABE6,Hwy'49er:VirginiaMine,NA,37.6766666666667,-119.831783333333,UnitedStates,California,MariposaCounty,42,NA
GC3ABFH,SerpentsCave4/4,NA,34.2767833333333,-117.34555,UnitedStates,California,VenturaCounty,21,NA
GC3AFVH,GT1227-CacheCave,NA,NA,NA,NA,NA,NA,NA,NA
